left_elbow,right_elbow,left_knee,right_knee,left_hip,right_hip,left_shoulder_abd,right_shoulder_abd,bbox_ratio,exercise_label,state_label
86.16197429954495,3.774553882633955,166.1339443260394,167.6918550341708,156.4841874436875,165.26633095473318,11.440087848118528,66.22790470514614,0.32497039333261984,pushup,down
77.78424741128056,1.746096446721111,170.0537985678567,176.45771536639546,160.8885326850815,170.57193031729088,7.177911187195226,59.40060577043264,0.29850865064550564,pushup,down
78.65851909035125,0.5323360596213478,162.08862526756562,168.74253629321683,157.72171464509802,171.2004943078361,10.677437980906863,63.4075536013199,0.3383326254556497,pushup,down
80.6315631774014,11.155876920301905,159.4055744958932,164.25031030875627,153.953068435348,168.3516770304759,11.527939182695366,71.133628659332,0.29764299705030894,pushup,down
79.62276274003618,6.834640285919307,164.14369591041353,169.07341870099827,158.363132304798,170.2564704171598,12.435147110965179,66.69860199599927,0.3104587512907838,pushup,down
79.8494322448652,4.037443577345677,160.72081224137722,170.26003977108599,157.7372995821776,174.20406671013308,10.714947614901257,65.93033620548363,0.31303420573860125,pushup,down
79.34578579898243,10.046039755626909,168.80811133366535,175.4907371304401,163.5958036770562,179.40700229561546,9.69985494632987,71.97776852834384,0.3184850044582681,pushup,down
82.27510867701433,4.039888072020891,155.25098464698968,153.83045268183506,156.2493825865966,165.0485792161178,10.380942225931674,70.03597480484109,0.327864782725563,pushup,down
74.43479302736826,7.425601171640176,162.5349262167251,171.29499519999024,159.72267477045872,175.19670861158662,11.33658795098635,70.62266723791129,0.3178857961949027,pushup,down
78.24437878413522,9.858836385032383,153.84611584126935,160.80843442752362,151.07764007257748,169.64236996831124,17.11406873565757,73.95931374907902,0.32154407551387304,pushup,down
80.98907792743168,10.258618551451317,167.98550084618546,174.19596419083206,160.06384391573891,176.22707284431135,13.37957276088314,74.73912134787503,0.3482723514761021,pushup,down
84.2777640749432,8.951819488979037,167.28819520868902,172.74395604386905,162.86953334049318,176.72105401486888,10.638373427571937,70.0484334568135,0.2947703121593708,pushup,down
84.42553275186742,0.6199144240598895,164.43953398176984,176.2517849611495,162.63056556919585,178.83889778664175,10.978813695843138,58.32381398178326,0.32455603892955204,pushup,down
84.30408887666665,3.5596439770714006,164.2576100726754,172.8985084769307,163.27583606672155,178.69396582695964,10.647497763513856,62.064866779893684,0.3088512108760463,pushup,down
81.85316185871955,3.0147439609265336,166.45719911264018,173.7782731755202,164.41513867633057,177.88841664119022,9.31587235344718,63.73162276714855,0.3132860089739064,pushup,down
80.4551248597683,19.518636493276965,168.21510744198943,175.41195983384284,167.53288469407983,176.85284742971504,9.468952118565342,76.19388141884428,0.3140349451833778,pushup,down
79.41090370798386,13.720538569007745,169.4024866668718,174.80167435164606,166.45343107475745,177.7979392962415,9.159376915309414,74.31748793071041,0.31718285506422356,pushup,down
76.52712749962056,17.31125242987517,172.00438316346205,176.52460915719556,168.9590546207539,177.66254637355428,8.541972367635195,73.34135457675507,0.3194601080776183,pushup,down
85.73609126124501,16.241748428366307,166.02934016797934,173.41914916175236,162.52991179353907,179.31163571213838,11.277294962672544,74.57314916165582,0.30820397281473094,pushup,down
85.62508089879448,7.964877220316267,166.84413257195985,172.89038764085402,162.66016711139724,176.7598893108762,10.051482682499847,70.31867041410389,0.29774610566343734,pushup,down
80.22239973717943,4.684102695897015,166.3782210830223,169.3753484142971,161.2721334707064,175.57349423942293,11.61159146675826,66.08404997923037,0.3331542050707896,pushup,down
78.64950745522285,9.372658341605117,171.72615398547077,178.70820409501187,166.1124165509628,179.68634977680455,6.6378493478849805,68.58575127585922,0.30660540308829287,pushup,down
81.07800348955857,7.479080530586875,171.4046387954416,177.78151524238066,165.95728424807965,179.5008234855784,7.122139625711662,68.09915921058321,0.30272762955350024,pushup,down
82.39658196899482,4.047397180056979,172.07680801212763,178.47431545137096,164.9191682953345,179.39607559571667,7.778463301638385,66.65349689782761,0.29696975609696313,pushup,down
83.77699445038408,9.69234804650823,169.00979286804875,175.31476401188652,163.16527607224052,176.98666340668322,8.139627489866463,68.447854464923,0.2892380842716972,pushup,down
83.71976567688392,9.278394213634304,171.7557683240549,177.58964370557368,163.59170484678026,177.14018708867013,10.780784915548294,72.0258672440611,0.30247863282195303,pushup,down
81.238575853572,19.71410626659558,160.2599737219139,163.96526961615137,159.51944829942377,173.40734246163166,8.601501927415912,78.96124774720623,0.3080602190126614,pushup,down
85.53408112426514,8.421611514668372,164.2408477322918,169.920842018612,165.28050328701912,178.67358812489917,7.173483761565886,68.5288210058407,0.33565117065224653,pushup,down
85.43632160992074,15.998447092330982,159.81675825690039,165.20952814608242,159.2345439721605,171.7026403745852,8.601001855248503,75.30479159996705,0.28855175267234673,pushup,down
82.73471085898316,5.051530714602687,160.86520318066906,166.40284240875582,164.8865347170823,178.66344230023486,6.32384439392639,65.76648242200413,0.3144240808174454,pushup,down
80.56033766050074,15.988922442029146,166.4029303075239,173.28826346116546,163.0997906402809,178.3366382617241,10.685703728492728,73.68651239773052,0.3187214443505261,pushup,down
78.60238383455369,15.119208204714287,167.75619593255072,172.10906614424349,163.0085315666512,178.90965444145854,10.551414362307858,75.84647266641151,0.3380628523465074,pushup,down
78.52454335605658,6.956994196000636,169.1638208907299,177.74422155474178,166.8697518381134,178.0897251523463,7.682994752942753,68.72963164625853,0.329221237951876,pushup,down
79.73651343631775,2.509142964907182,167.9533913503231,173.90328942739822,165.43713505363004,179.9368185294015,9.704597937818995,60.8170704242348,0.3098105448513872,pushup,down
